userName,score,at,content
Pengguna Google,1,2024-09-03 12:34:13,"Saya beli Cod Scoopy 2,8 jt tp tidak saya lanjutkan Krn ternyat yg katanya cukup bayar mutasi 300 RB, sisanya dibayar setelah motor tiba tidak demikian. Setelah minta transfer biaya mutasi 300 RB, lalu minta lagi biaya asuransi transfer 840 RB nanti sisanya dibayar setelah motor tiba. Ternyata tidak, terakhir saya disuruh transfer lagi sisa harga motor yaitu 1,66 juta dan nanti mau dibalikin ke norek saya. Saya tidak mau Krn merasa dibohongi oleh admin Rediana Agustin admin fajar motor official."
Pengguna Google,5,2024-09-03 12:33:41,Oaoloaow
Pengguna Google,5,2024-09-03 12:31:36,Jos
Pengguna Google,1,2024-09-03 12:31:24,Paket hilang diambil karyawan gudang
Pengguna Google,2,2024-09-03 12:29:08,Garansi tepat waktu tidak berguna. Percuma dapet vocher kalau nanti kalau co lagi barang nya tetep datangnya lemot. Cek dm kak udah aku kirim kok mohon di balas.
Pengguna Google,5,2024-09-03 12:28:38,Sangat membantu
Pengguna Google,5,2024-09-03 12:28:32,Bagus bgt
Pengguna Google,5,2024-09-03 12:28:28,Aplikasi untuk belanja di shopping saja
Pengguna Google,1,2024-09-03 12:25:22,Di shopee sekarang banyak penjual penipu.... Seharusnya shopee lebih melindungi pembeli
Pengguna Google,5,2024-09-03 12:25:14,Shope is the best
Pengguna Google,5,2024-09-03 12:25:10,"Puas ,harga lumayan sama kantong,, banyak diskonya lagi"
Pengguna Google,5,2024-09-03 12:25:10,semoga setiap selesai update sdh ga lambat2 lagi
Pengguna Google,3,2024-09-03 12:24:05,Aku sedih... Aku udah pesen ip14 yang 1000 harganya kenapa dibatalkan sih pihak shoppe aneh😭😭😭😭
Pengguna Google,5,2024-09-03 12:23:57,sangat membantu
Pengguna Google,5,2024-09-03 12:23:38,"tinggal nunggu aja guys🤣tapi lama yah,pesanan ku udah seminggu belum nyampe tapi tak apa""ditungguin kok guys"
Pengguna Google,5,2024-09-03 12:23:26,Apapun yg kita butuhkan ada di Shopee.Barag sesuai dngn harga .
Pengguna Google,5,2024-09-03 12:22:28,Mantap lah
Pengguna Google,2,2024-09-03 12:21:57,"Shopee setelah 8,8 sangat menyulitkan customer, karna tidak bisa pilih ekspedisi ,padahal tidak semua area menjangkau spx begini kalo paket kena retur rugi Dooong, Gara"" gak ada kurir spx yang antar jadi diretur semua, Tolong setting lagi kembalikan fitur shopee seperti sebelumnya, bisa pilih ekspedisi ,bisa pake voucher selain ekspedisi spx, karna luar kota enak pakai JNT tepat cepat paling lambat 1 hari besok udah bisa antar ulang"
Pengguna Google,5,2024-09-03 12:21:42,👍
Pengguna Google,5,2024-09-03 12:21:03,Suka sekaliiii
Pengguna Google,5,2024-09-03 12:21:01,Memudahkan mencari kebutuhan
Pengguna Google,5,2024-09-03 12:20:44,Bagus
Pengguna Google,3,2024-09-03 12:19:50,min tambah fitur cantumin nomor kurir biar bisa chat datengnya kapan
Pengguna Google,5,2024-09-03 12:19:18,"Udh lama bgt belanja online selalu di shopee. Agak kecewanya sih, udh ga bisa pilih ekspedisi lg. Terkadang brg yg dipilih tidak lbh dr 1 kilo, tp kehitung bisa 2-3 kilo. Semoga bisa diperbaiki aturannya."
Pengguna Google,5,2024-09-03 12:17:38,Terimakasih sopy lancar dan terpercaya
Pengguna Google,5,2024-09-03 12:16:26,Bagus murah2
Pengguna Google,5,2024-09-03 12:16:19,"Aplikasinya bagus, tapi jasa pengiriman lemot parah, estimasi waktu sering kelewat. Beda dengan jasa kirim yang dulu. Kalo bisa bikin pilihan untuk jasa kirimnya. Terimakasih"
Pengguna Google,5,2024-09-03 12:16:13,"Barang good, pengiriman cepat, mantapp👍"
Pengguna Google,2,2024-09-03 12:16:13,gratis ongkirnya jadi berkurang dan barangnya pada mahal sasuai ekonomi saya tidak suka saya tidak suka
Pengguna Google,1,2024-09-03 12:16:03,"Harga coret-coret di shopee live/harga spesial live malah bikin bingung, kadang pas check out terakhir malah jadi lebih mahal dari pada harga coretan-nya. Kasih harga normal aja sih di etalase atau live tanpa langsung harga diskon dengan voucher yang ga bisa di pakai 👎🏻 ... Ga jelas"
Pengguna Google,5,2024-09-03 12:14:39,bagus bgt semoga berkah selalu
Pengguna Google,5,2024-09-03 12:14:37,"baik, shoope memberi kemudahan bagi siapapun terimakasih"
Pengguna Google,5,2024-09-03 12:14:25,Mantap Banget
Pengguna Google,5,2024-09-03 12:13:51,Ok pokonya 👌👌👌👌👌
Pengguna Google,5,2024-09-03 12:13:50,baguss
Pengguna Google,5,2024-09-03 12:12:47,Puas
Pengguna Google,5,2024-09-03 12:12:19,Selama menjadi anggota shopy banyak keuntungan yg sy dapat belanja lebih mudah dan murah banyak diskon ygsy dapat...semoga shopy tetap maju dan semoga sy kebagian hadiah kejutannya😅
Pengguna Google,3,2024-09-03 12:12:17,❤❤❤
Pengguna Google,5,2024-09-03 12:12:11,Ok
Pengguna Google,5,2024-09-03 12:12:08,Mantaaap
Pengguna Google,5,2024-09-03 12:11:16,shopy food is the best
Pengguna Google,2,2024-09-03 12:10:52,"Tidak bisa pilih kurir lg, shoopeexpress kacau"
Pengguna Google,5,2024-09-03 12:10:39,Sesuai pesanan mantaf bosku
Pengguna Google,5,2024-09-03 12:10:07,Cuman agak kurang
Pengguna Google,5,2024-09-03 12:08:22,Sip aja lah
Pengguna Google,4,2024-09-03 12:07:17,Bagus sih cuma toko saya dari awal uplud produk belum ada yang beli
Pengguna Google,1,2024-09-03 12:07:07,"Kecewa setelah upgrade aplikasi, ngak ada fitur pilihan jasa kirim"
Pengguna Google,5,2024-09-03 12:06:36,"Ok sangat bagus pelayan bagus,semogah kedepanya sukses selalu buat shope terima kasih"
Pengguna Google,1,2024-09-03 12:06:14,"Terlalu lama proses pengiriman, pengiriman barang dapat di tunda sampai 3 hari, dengan garansi voucher 2000 dong, haduh gak masuk akal 🤣🤣🤣. Contoh saya sendiri waktu awal beli estimasi barang sampe tanggal 1 paling lambat, teryata sampe tanggal 3 masih belum sampe2 paket saya."
Pengguna Google,4,2024-09-03 12:05:50,Barang yang sampai sesuai iklan nya
Pengguna Google,5,2024-09-03 12:05:33,saya pengguna setia shoppe udah lama shoppe aplikasi belanja online yang cukup bagus menurut saya tapi tolong dong saya mohon untuk kita tuh bisa milih jasa kurir yang kita mau karena sekarang kita gak bisa milih jasa kurir yang kita mau udah ditentukan sama pihak Shopee dulu2 bisa kenapa sekarang gak bisa tolong deh kembalikan lagi Shopee seperti dulu
Pengguna Google,2,2024-09-03 12:04:52,Udah jadi
Pengguna Google,4,2024-09-03 12:04:51,baik
Pengguna Google,5,2024-09-03 12:02:20,Sangat baik aplikasi ini
Pengguna Google,1,2024-09-03 12:01:00,"ngisi pulsa dari jam 1 siang sampe jam 7 malam, belum masuk juga. kontak ke CS, nunggu 1 hari kerja baru bisa di proses.. kalo nagih spaylater ato SPinjam, ga cukup satu kali nelpon.. berulang kali aplikasi yang membagongkan"
Pengguna Google,5,2024-09-03 12:00:53,Mudah mendapatkan barang
Pengguna Google,3,2024-09-03 11:59:19,keluhan tdk bisa diproses lwt aplikasi krn layanan bantuan pelanggan tdk bisa diakses.
Pengguna Google,5,2024-09-03 11:59:02,Mantap
Pengguna Google,5,2024-09-03 11:58:31,Amanah bnget kalo shopee mah
Pengguna Google,1,2024-09-03 11:58:02,Iklan nya ganggu sekali berak
Pengguna Google,5,2024-09-03 11:57:57,Sangat membantu.
Pengguna Google,5,2024-09-03 11:57:30,belanja lebih muda dan peraktis
Pengguna Google,1,2024-09-03 11:56:50,"Awal sy TDK mau lg pake app ini Krn terlalu banyak ngiklan sampah ,team kreatifnya sm skl gak kreatif"
Pengguna Google,5,2024-09-03 11:56:35,"Custmr servis mantap,respon cepat,penanganan mslh cepat,ramah"
Pengguna Google,5,2024-09-03 11:56:22,Terbantu banget belanja di sini
Pengguna Google,1,2024-09-03 11:55:50,Jasa pengiriman kaco smua shopee express.. kalau cepat sih gpp.. lemot minta ampun
Pengguna Google,5,2024-09-03 11:54:10,"Beberapa kali pesan di shopee,barang yg datang selalu sesuai pesanan.shopee memang top👍🏼"
Pengguna Google,4,2024-09-03 11:53:38,Suka dengan aplikasinya tpi datang paketnya lama dan skrg ga bisa COD tolong dong agar bisa COD😭
Pengguna Google,2,2024-09-03 11:52:33,"Kalau masih layak untuk menjadi brand,, tolong keluhan kami sebagai pengguna layanan belanja online,,, pihak Shoppe harus benahi 1. pilihan jasa kurir jangan hanya spx yang lelet. 2. Ongkir jangan gila bener mesan barang ongkir selangit, bisa 3x lipat dari harga barang. Saya kurangi bintang agak kecewa dengan Shoppe sekarang, udah naik nama banyak naikin keuntungan, bukan layanannya."
Pengguna Google,3,2024-09-03 11:52:06,"hmm makin lama makin error ni shopee,paket dtng nya lama 4-5 hari dtng giliran mau dtng di undur lagi hadeh"
Pengguna Google,5,2024-09-03 11:51:20,"semenjak ada Shopee segala kebutuhan dapat di jangkau tanpa harus capek,belanja hemat dan efisien dengan Shopee."
Pengguna Google,5,2024-09-03 11:48:55,Bagus cepat aman
Pengguna Google,1,2024-09-03 11:48:44,"Dear Shopee, saya sangat kecewa dengan apknya itu saja"
Pengguna Google,1,2024-09-03 11:48:15,"Promo discoun y gk bisa di app jadi dikit konsumen pesan y, orang kantor y Sibuk daftarin driver baru🤣"
Pengguna Google,4,2024-09-03 11:47:56,cara ambil uangnya?
Pengguna Google,5,2024-09-03 11:47:44,👍👍👍👍👍
Pengguna Google,5,2024-09-03 11:47:24,Belanja di sini paling mantap. Cuma minus di jasa kirim kadang cepat kadang lambat ..
Pengguna Google,5,2024-09-03 11:47:11,Bagus banget saya sngat puas sama Shopee next akan sllu order dishopee
Pengguna Google,5,2024-09-03 11:46:14,oke
Pengguna Google,5,2024-09-03 11:45:58,Senang sekali
Pengguna Google,5,2024-09-03 11:44:50,suka
Pengguna Google,1,2024-09-03 11:44:43,"Shopee ribet, mau ganti nomor baru harus kesana kesini, proses nya lama"
Pengguna Google,2,2024-09-03 11:44:36,"Sangat disayangkan Shopee mngubah sistem terkait jasa kirim. Klw mau diubah saran sy lakukan riset secara menyeluruh terkait standar jasa kirim seblumnya. SPX masih blm bisa sama seperti JNE, JNT dan lainnya. Paket sy lebih sering pakai SPX yg dimana itu rekomendasi shopee dan itu durasi kirimnya sangat lambat. Sangat disayangkan, sebelum²nya pengiriman ketempat sy bisa hanya dalam waktu 3 sd 5 hari, skrng memakai SPX sy menunggu lebih lama 10 sd 15 hari. Tolong dievaluasi kembali."
Pengguna Google,5,2024-09-03 11:43:51,pelayanan cepat d shopie
Pengguna Google,5,2024-09-03 11:43:43,"Semoga ke depan ya , shopee lebih maju dan berjaya."
Pengguna Google,5,2024-09-03 11:43:21,Shopeee sangat bagus bisa nyari apa aja ada barongan ada alat pancing ada pecut ada pusaka ada ngasih makan kucing juga ada harga nya juga terjangkau loh ayo pakai/jualan di shope shpeee kasih aku barongan donhggggggggg
Pengguna Google,5,2024-09-03 11:43:14,The bestt
Pengguna Google,1,2024-09-03 11:43:12,Pusing pake shopee gak tau caranya pake gak bisa order barang ribet
Pengguna Google,1,2024-09-03 11:43:01,"ini shopee kenapa ya jadi banyak banget masalah, sebelumnya tf lewat shopeepay ke bank selalu aman dan langsung masuk (sukses) tp hari ini aku tf malah gak masuk dan harus nunggu 2 hari, yg bener aja deh shopee buat yg mau download pikir"" lagi deh, shopee lagi banyak masalah akhir"" ini."
Pengguna Google,5,2024-09-03 11:41:29,Aplikasinya bagus tapi lemot nya di kurangin dong
Pengguna Google,5,2024-09-03 11:41:28,"Aplikasi belanja online favoritq,selalu puas dg pelayanan dan fitur yg diberikan"
Pengguna Google,5,2024-09-03 11:40:46,"MasyAllah membantu banget belanja dari rmh,tanpa panas panas,semua prodak yg terbeli semua bagus...terimakasih shopee"
Pengguna Google,5,2024-09-03 11:40:25,Good
Pengguna Google,5,2024-09-03 11:40:17,Mantap.
Pengguna Google,4,2024-09-03 11:39:40,Sejak pengiriman pakai spx makin parah pengirimannya... Biasanya J&T reguler 3 hari sdh sampai didaerah saya tapi sejak diambil ahli SPX mau pakai reguler ato std sama aja seminggu bahkan lebih baru nyampe...
Pengguna Google,5,2024-09-03 11:38:35,kalo bisa barang yg diiklankan sesuai dengan yg dipesan sama konsumen
Pengguna Google,1,2024-09-03 11:37:08,Tolong tindak driver Shopee express devan
Pengguna Google,1,2024-09-03 11:36:47,"Mengecewakan Pengiriman dipaksa pakai spx, padahal spx pengiriman nya lambat"
Pengguna Google,5,2024-09-03 11:35:56,Bagus
Pengguna Google,5,2024-09-03 11:35:39,Minta tolong adain pagi biar bisa milih kurir sekarang jadi ga bisa milih kurir
Pengguna Google,5,2024-09-03 11:35:31,Sangat puas
Pengguna Google,5,2024-09-03 11:35:08,bagus
Pengguna Google,3,2024-09-03 11:34:41,Proses pendonglotan nya sangat lama dan memenuhi meno
Pengguna Google,1,2024-09-03 11:33:56,parah shopee sekarang.. paket udah mau 1 minggu tapi belum sampai juga.. tolong lah shopee .. layanan itu di tingkat kan bukan di turunin 🤬
Pengguna Google,5,2024-09-03 11:33:41,trimaķasih Sophie
Pengguna Google,5,2024-09-03 11:33:24,Suka shoping saya jadi nya kebanya kan di rumah saya gak bisa ngeluh bisa shoping seru deh!!
Pengguna Google,5,2024-09-03 11:32:42,Good
Pengguna Google,5,2024-09-03 11:32:37,Mempermudah dalm transaksi pembelian
Pengguna Google,5,2024-09-03 11:32:14,"Shoope sebenarnya sangat bagus banyak voucher dan potongan harga nya di tambah dapat koin , Sangat membantu dan meringankan kita.......semoga ke depannya lebih baik lagi, makasih shoope 🙏"
Pengguna Google,2,2024-09-03 11:32:09,Barangnya sesuai pesanan gak nyesal👍
Pengguna Google,5,2024-09-03 11:31:49,sangat bagus
Pengguna Google,5,2024-09-03 11:31:27,Sangat Baik
Pengguna Google,5,2024-09-03 11:31:13,Mantap dan ok blanja di shopee
Pengguna Google,5,2024-09-03 11:29:50,Cepat dan murah
Pengguna Google,5,2024-09-03 11:29:30,Aplikasi bagus
Pengguna Google,5,2024-09-03 11:29:29,sangat puaas bageett
Pengguna Google,5,2024-09-03 11:29:21,sangatt baikkk
Pengguna Google,5,2024-09-03 11:29:19,Ok sangat membantuok kk
Pengguna Google,1,2024-09-03 11:29:06,Mohon dibantu shopeepay later saya dan shopee pinjaman Ditunggu
Pengguna Google,5,2024-09-03 11:28:39,Paket nya xpress
Pengguna Google,5,2024-09-03 11:28:27,Sangat mudah mencari hal2 yg di butuhkn
Pengguna Google,5,2024-09-03 11:27:14,selalu tepat waktu belanja di Shopie
Pengguna Google,1,2024-09-03 11:26:48,iklan sangat menggangu
Pengguna Google,1,2024-09-03 11:25:56,Shoope ajg
Pengguna Google,5,2024-09-03 11:25:44,Aplksi yg sangat membantu para ibu dan semua jenis kalangan yang lebih suka tunggu terima beres udah datang. ... Sangat puas sekali sama layanan dan promo2 yang diberikan teriksih shopee
Pengguna Google,5,2024-09-03 11:25:31,Sangat membantu dalam transaksi pembelian produk atau barang via online..
Pengguna Google,4,2024-09-03 11:24:08,oke murah
Pengguna Google,5,2024-09-03 11:22:45,Bagus
Pengguna Google,5,2024-09-03 11:22:25,Ok banget dan sangat profesional
Pengguna Google,1,2024-09-03 11:21:56,Pengiriman spx sangat lelet dan saya sangat kecewa
Pengguna Google,4,2024-09-03 11:21:24,Sangat membantu
Pengguna Google,5,2024-09-03 11:21:20,Bermanfaat sekali
Pengguna Google,5,2024-09-03 11:21:12,Sangat cocok untuk pesan online 👍
Pengguna Google,3,2024-09-03 11:20:47,Kurang menarik kk shopee itu
Pengguna Google,5,2024-09-03 11:20:24,Murah barang barang nya hehe
Pengguna Google,5,2024-09-03 11:19:26,Bgus
Pengguna Google,1,2024-09-03 11:19:12,Apk shopee blank tidak bisa masuk apa ada cara untuk mengatasinya?
Pengguna Google,5,2024-09-03 11:18:40,Oke
Pengguna Google,4,2024-09-03 11:17:56,Okelah
Pengguna Google,5,2024-09-03 11:17:25,amanah dan memuaskan
Pengguna Google,5,2024-09-03 11:16:46,Pelayanan cepat thanks
Pengguna Google,5,2024-09-03 11:16:41,kasih diskon pengguna baru
Pengguna Google,4,2024-09-03 11:15:15,Sangat terbantu saat membeli barang onlain
Pengguna Google,5,2024-09-03 11:14:59,terbaikk
Pengguna Google,4,2024-09-03 11:14:52,Sementara 4 bintang dulu ya
Pengguna Google,1,2024-09-03 11:14:42,"Shope Paling Susah Bagian Pengaduan... Kita Dihantar ke Laman Yang Mana disuruh Download lagi... Yang dari Tahun Lalu Sampe Sekarang selalu Eror... Saya Yakin Shope Mempersulit menu Pengaduan sampai sampai tidak bisa di Buka Di Website (Sebagai Opsi apabila apliaksi tidak bisa), mereka Tidak Mau Ribet mungkin... saya Mau Komplen Kurir Pun sulit yg Memang Kurang ajar pada Costumer ,pembodohan"
Pengguna Google,5,2024-09-03 11:13:48,shopee memang top deuh
Pengguna Google,1,2024-09-03 11:13:31,beli paket data dah bayar tapi paketnya berhari hari ga masuk ga jelas banget
Pengguna Google,5,2024-09-03 11:13:19,👍👍👍
Pengguna Google,5,2024-09-03 11:12:36,Sangat membatu.
Pengguna Google,5,2024-09-03 11:12:35,Harga sesuai
Pengguna Google,5,2024-09-03 11:10:55,Memuaskan dan cukup memberikan pelayanan yang baik
Pengguna Google,5,2024-09-03 11:10:43,Belanja bikin puas
Pengguna Google,5,2024-09-03 11:10:32,"Bagus, amanah dan mantap"
Pengguna Google,5,2024-09-03 11:10:06,sukaa belanja..🙏🥰 Ada berbagai promo dan ongkir selalu dapat murah🫰🫰
Pengguna Google,1,2024-09-03 11:09:49,"TIDAK BISA MENYELESAIKAN MASALAH, SUDAH SAYA KOMPLEN BERKALI KALI, SUDAH LAPOR KE PIHAK SHOPEE, LAPOR KE TOKO, TELPON CS DAN MENGIRIMKAN BUKTI PENIPUAN KE PIHAK SHOPEE TETAP TIDAK ADA SOLUSI UNTUK MENGEMBALIKAN UANG SAYA BAIK DATI PIHAK TOKO MAUPUN PIHAK SHOPEE, MALAH MENYALAHKAN SAYA KENAPA MAU MEMBAYAR BARANG KOSONG KE PIHAK JNT,, APAKAH ITU SOLUSK PIHAK SHOPEE TERHORMAT, SELALU BILANG NUNGGU SAMPE BERBULAN BULAN HASILNYA TETAP TIDAK ADA,, SANGAT BURUKKK, PELAYANAN BURUKKK,, SOLUSI NGGAK ADA"
Pengguna Google,5,2024-09-03 11:09:41,terbaik
Pengguna Google,5,2024-09-03 11:09:36,sangat bagus
Pengguna Google,5,2024-09-03 11:09:33,Aplikasih ini sangat sangat membantu dalam berbelanja pokoknya the best lah 👌
Pengguna Google,1,2024-09-03 11:08:06,HAPUS SPX GK GUNA PESANAN DARI TGL 29 AGUSTUS SMPE TGL 3 SEPTEMBER BLM NYAMPE
Pengguna Google,5,2024-09-03 11:07:19,Sangat membantu.
Pengguna Google,1,2024-09-03 11:07:03,Pegawai yang antar barang pesanan sering lambat..dimohon beri arahan kembali agar bekerja nya lebih bagus dan tidak mengecewakan pelanggan
Pengguna Google,5,2024-09-03 11:04:20,Aman
Pengguna Google,5,2024-09-03 11:03:09,aku selalu suka belanja dishoope tapi sekarang suka lemot dan sering tdk menanggapi.jadi susah mau menonton livenya
Pengguna Google,5,2024-09-03 11:03:01,Keren makin la makin bagus
Pengguna Google,1,2024-09-03 11:02:51,toko banyak penipuan
Pengguna Google,5,2024-09-03 11:02:12,Aplikasi yang sangat bagussss
Pengguna Google,5,2024-09-03 11:01:32,Sangat bagus.COD an di rumah..kurirnya ramah
Pengguna Google,1,2024-09-03 11:00:48,Shopee tidak bisa di cek out
Pengguna Google,5,2024-09-03 11:00:08,Terima kasih min masalah saya sudah teratasi
Pengguna Google,5,2024-09-03 10:59:42,salah 1 ollshop yang terpercaya dan paling aman akhir2 ini
Pengguna Google,5,2024-09-03 10:59:33,You're the one and only ********
Pengguna Google,5,2024-09-03 10:59:06,Mksh tlah membantu saya moga sukses
Pengguna Google,5,2024-09-03 10:59:05,Goood
Pengguna Google,5,2024-09-03 10:58:34,Oke
Pengguna Google,5,2024-09-03 10:57:56,terbaik
Pengguna Google,5,2024-09-03 10:57:16,Shopping di shopee pasti asyik
Pengguna Google,5,2024-09-03 10:56:35,Shopee belanja online ya di shopee
Pengguna Google,5,2024-09-03 10:56:26,Aplikasi yg sangat mantap
Pengguna Google,5,2024-09-03 10:54:17,Bagus sih Tapi sayang banget tukang kurir nya ngajak ribut satu twh GK bisa sabar sebentar Terus saya unistal 😑 Cape ngadeupin tukang kurir nya satu itu Mulu yang judes
Pengguna Google,1,2024-09-03 10:54:04,"Aneh, abis pake vocer diskon Shopee food malah besokan nya akun saya di blokir dan gak bisa di pulihkan, alesannya penyalahgunaan vocer, lu kalo gak mau vocer diskon kepake ya jangan menyediakan vocer diskon..."
Pengguna Google,5,2024-09-03 10:52:46,Mantap pkonya👍😁
Pengguna Google,5,2024-09-03 10:52:31,Bagus sangat membantu pinter pinter milih toko aja
Pengguna Google,5,2024-09-03 10:52:27,sukakkk bangett
Pengguna Google,5,2024-09-03 10:51:28,Terima kasih banyak atas barang dan pengiriman ke tempat tujuan.
Pengguna Google,1,2024-09-03 10:51:19,SETELAH UPDATE LEMOT SULIT DI SCROLL
Pengguna Google,5,2024-09-03 10:51:06,Tingkatkan ongkir gratisnya shopee jadi kami semangat untuk berbelanja hehee
Pengguna Google,5,2024-09-03 10:50:53,mantap membantu sekali
Pengguna Google,5,2024-09-03 10:50:16,"Bagus,lengkap, cepat"
Pengguna Google,5,2024-09-03 10:50:08,Goodjob
Pengguna Google,5,2024-09-03 10:49:47,"Ok saya sangat menyukai shoope, dan barang nya bagus dan murah,amanah , semoga shoope bertambah murah untuk saya."
Pengguna Google,5,2024-09-03 10:49:26,mantap
Pengguna Google,5,2024-09-03 10:48:19,Fair mengurusin pesanan barang ke seller ..
Pengguna Google,5,2024-09-03 10:48:15,mantap
Pengguna Google,5,2024-09-03 10:48:14,Shopee terbaik🥰🥰
Pengguna Google,1,2024-09-03 10:47:12,Gak bisa dipake di hp karena diblokir
Pengguna Google,4,2024-09-03 10:46:57,Kenapa shopee sekarang jadi susah saya mau pesan barang mau bayar s pinjam sekarang jadi susah apa kendalany
Pengguna Google,1,2024-09-03 10:46:17,Spnjam proses lama nyesel di dm juga ga respons payah ga kayak sebelah langsung cepat
Pengguna Google,5,2024-09-03 10:44:40,Sip mantab
Pengguna Google,3,2024-09-03 10:44:39,"GAK PAHAM SAMA SHOPEE, SUDAH SERING AKUN SAYA DIBATASI TANPA MEMBERIKAN KEJELASAN YANG PASTI, PELANGGARAN APA YANG DILAKUKAN DAN DICURIGAKAN. TOLONG DIBENAHI. DIKIT² PEMULIHAN AKUN MULU GARA² DIBATASI"
Pengguna Google,5,2024-09-03 10:42:38,"Kenapa untuk expedisi di atur sistem?? Kenapa gak bisa ubah atau pilih sendri expedisi yg di inginkan?? Tolong shopee di ubah lagi sistem nya,lebih baguss pilih expedisi sendirii !!!!"
Pengguna Google,5,2024-09-03 10:42:16,Sangat memuaskan 👍🙏
Pengguna Google,5,2024-09-03 10:41:26,Alhamdulillah pelayanan cepat
Pengguna Google,1,2024-09-03 10:40:58,"Gila pesen makan di shope food ongkir 11 rb hampir sama kaya gofood dan grabfood tapi pengiriman di double order sampai makanan tiba 55 menit dari jam pemesanan , makanan sampai dingin , HEBAT SHOPEFOOD cukup terakhir pesan disini"
Pengguna Google,1,2024-09-03 10:40:57,Kenapa ya verifikasi teruss tiap mau check out tolong benerin sekarang saya mau belanja soalnyaa
Pengguna Google,5,2024-09-03 10:40:21,puas dengan shoppy
Pengguna Google,5,2024-09-03 10:40:20,Sangat bagus dan cepat
Pengguna Google,5,2024-09-03 10:40:13,Sampe sekarang masih okeh blom ada kendala
Pengguna Google,5,2024-09-03 10:40:05,"Aplikasi yang menguntungkan! Segala kebutuhan bisa dipercayakan ke shopee! Saran: lebih ditingkatkan lagi keamanannya, terutama untuk seller yang suka menipu, karena walaupun sudah banyak testimoni penipuan, tapi seller tetap bisa bebas berjualan di shopee (-_-)"
Pengguna Google,3,2024-09-03 10:39:19,baik
Pengguna Google,5,2024-09-03 10:39:03,Sangat puas
Pengguna Google,5,2024-09-03 10:37:57,"Aplikasinya sangat mudah dan lengkap,, mantap pokoknya"
Pengguna Google,5,2024-09-03 10:37:18,"mantap, sukses selalu"
Pengguna Google,5,2024-09-03 10:37:09,Mantap Shopee
Pengguna Google,1,2024-09-03 10:37:00,"Fitur ubah ekspedisi malah dihilangkan, pdhl udh biasa pke kurir j&t karena pengirimannya lebih cepat dripada kurir lain di daerah sya. Kecewa parah sih auto pindah ke apk sebelah"
Pengguna Google,5,2024-09-03 10:36:45,Aplikasi Shopee mulai mantap sistem nya bila ada pihak jasa kirim lalot ngirim nya pelanggan dapat reward rp 10.000 Jd pihak expedisi jasa kirim tolong sesuai atau di percepat pengiriman nya yah.. Trus sy saran kan pihak Shopee bisa memberikan free ongkir utk ke wilayah makassar sulsel atau kab gowa sulsel soalnya kadang ada wacana free ongkir tapi ternyata masih kena ongkir.. Haddew..
Pengguna Google,5,2024-09-03 10:36:05,Tolong di tingkat lagi bagi toko yang suka menipu itu di tidak tegas karena banyak sekali toko yang nggak bertanggung jawab
Pengguna Google,5,2024-09-03 10:35:55,mantap
Pengguna Google,5,2024-09-03 10:35:52,Next semoga semakin murah barang nyh
Pengguna Google,1,2024-09-03 10:33:41,shopeepay erorr
Pengguna Google,5,2024-09-03 10:33:14,Belanja disini sangat simple dan tanpa ribet. Bisa belanja ditempat tanpa anda datang ketoko secara langsung. Mantap.
Pengguna Google,5,2024-09-03 10:33:06,Nice belanja dengan mudah ongkir murah
Pengguna Google,5,2024-09-03 10:32:34,"cepat dan tepat, sesuai, tanggal penerimaan barang"
Pengguna Google,5,2024-09-03 10:31:39,Lbh suka blnj dishoope drpd lainnya
Pengguna Google,5,2024-09-03 10:31:06,Sangat membantu dalam berbelanja terimakasih shopee
Pengguna Google,5,2024-09-03 10:30:56,good
Pengguna Google,2,2024-09-03 10:30:31,Paket saya ga sampe sampe 3 kali . Tau kurir nyh tau pihak shope nyh . Kalau waktu pertama tuh kurir nyh . Udah nge chat malah ga di antar . Sekarang yg 3 misterius ga di kirim kirim
Pengguna Google,1,2024-09-03 10:29:12,Parah sekarang untuk pengiriman lemot pagi di antar ke alamat tujuan siang kok di kirim balik lagi tolong lah untuk pengiriman di perbaiki lagi kalo bisa fi hilangin aja itu spx gk akurat sama sekali
Pengguna Google,5,2024-09-03 10:28:58,Kalau saat ini ok ok zzz...kdepan mudahan tambah ok lah..😁😁😁😁
Pengguna Google,5,2024-09-03 10:28:48,ok bingit
Pengguna Google,3,2024-09-03 10:27:50,menyenangkan dan menghibur saat dengan shopee
Pengguna Google,3,2024-09-03 10:27:12,"Sejak gabisa pilih ekspedisi pengiriman jadi lebih lama, apalagi kl pake s* *ep*t."
Pengguna Google,5,2024-09-03 10:25:50,memuaskan
Pengguna Google,1,2024-09-03 10:24:40,"Emang dari awal g seberapa suka dgn aplikasi ini, nyoba beli karena pas lagi butuh.. pakai promo ongkir... eh barangnya sampainya lama. Dr awalnya yg ga seberapa suka, skrg beneran ga suka. 😂😅 Kapok belanja disini. Expedisinya lama banget. Sorry.. bintang 1 yak."
Pengguna Google,1,2024-09-03 10:24:13,spaylatter dinonaktifkan udah 1 taun padahal di angsuran terus tapi di nonaktifkan
Pengguna Google,1,2024-09-03 10:23:39,jelek banget aplikasi nya wek aku jijik ih ih ih
Pengguna Google,5,2024-09-03 10:23:00,Barang yg di jual ga pasaran
Pengguna Google,4,2024-09-03 10:21:12,ok
Pengguna Google,5,2024-09-03 10:19:57,Gte
